trait,master_species,value,unit,resource_id,contributor_id
substrate_attachment,Coscinaraea.monile,attached,cat,,jmadin
substrate_attachment,Coscinaraea.wellsi,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.cornu,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.curvatus,both,cat,,jmadin
substrate_attachment,Crispatotrochus.foxi,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.galapagensis,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.inornatus,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.irregularis,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.niinoi,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.rubescens,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.rugosus,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.squiresi,attached,cat,,jmadin
substrate_attachment,Crispatotrochus.woodsi,attached,cat,,jmadin
substrate_attachment,Ctenactis.albitentaculata,unattached,cat,,jmadin
substrate_attachment,Ctenactis.crassa,unattached,cat,,jmadin
substrate_attachment,Ctenactis.echinata,unattached,cat,,jmadin
substrate_attachment,Ctenella.chagius,attached,cat,,jmadin
substrate_attachment,Culicia.australiensis,attached,cat,,jmadin
substrate_attachment,Culicia.cuticulata,attached,cat,,jmadin
substrate_attachment,Culicia.excavata,attached,cat,,jmadin
substrate_attachment,Culicia.fragilis,attached,cat,,jmadin
substrate_attachment,Culicia.hoffmeisteri,attached,cat,,jmadin
substrate_attachment,Culicia.quinaria,attached,cat,,jmadin
substrate_attachment,Culicia.rubeola,attached,cat,,jmadin
substrate_attachment,Culicia.smithii,attached,cat,,jmadin
substrate_attachment,Culicia.stellata,attached,cat,,jmadin
substrate_attachment,Culicia.subaustraliensis,attached,cat,,jmadin
substrate_attachment,Culicia.tenellanatalensis,attached,cat,,jmadin
substrate_attachment,Culicia.tenellatenella,attached,cat,,jmadin
substrate_attachment,Culicia.tenuisepes,attached,cat,,jmadin
substrate_attachment,Culicia.verreauxi,attached,cat,,jmadin
substrate_attachment,Cyathelia.axillaris,attached,cat,,jmadin
substrate_attachment,Cyathotrochus.herdmani,unattached,cat,,jmadin
substrate_attachment,Cyathotrochus.nascornatus,unattached,cat,,jmadin
substrate_attachment,Cyathotrochus.pileus,unattached,cat,,jmadin
substrate_attachment,Cycloseris.colini,unattached,cat,,jmadin
substrate_attachment,Cycloseris.erosa,unattached,cat,,jmadin
substrate_attachment,Cycloseris.patelliformis,unattached,cat,,jmadin
substrate_attachment,Cynarina.lacrymalis,attached,cat,,jmadin
substrate_attachment,Cyphastrea.agassizi,attached,cat,,jmadin
substrate_attachment,Cyphastrea.chalcidicum,attached,cat,,jmadin
substrate_attachment,Cyphastrea.decadia,attached,cat,,jmadin
substrate_attachment,Cyphastrea.hexasepta,attached,cat,,jmadin
substrate_attachment,Cyphastrea.japonica,attached,cat,,jmadin
substrate_attachment,Cyphastrea.microphthalma,attached,cat,,jmadin
substrate_attachment,Cyphastrea.ocellina,attached,cat,,jmadin
substrate_attachment,Cyphastrea.serailia,attached,cat,,jmadin
substrate_attachment,Dactylotrochus.cervicornis,attached,cat,,jmadin
substrate_attachment,Dasmosmilia.lymani,unattached,cat,,jmadin
substrate_attachment,Dasmosmilia.valida,unattached,cat,,jmadin
substrate_attachment,Dasmosmilia.variegata,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.agassizii,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.andamanicus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.calcar,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.cameratus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.corrugatus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.crassiseptum,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.eccentricus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.halianthus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.heteroclitus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.italicus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.magnificus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.moseleyi,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.murrayi,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.nascornatus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.ornatus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.parvulus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.philippinensis,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.pourtalesi,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.rotulus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.sarsi,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.stella,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.suluensis,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.taiwanicus,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.varians,unattached,cat,,jmadin
substrate_attachment,Deltocyathus.vaughani,unattached,cat,,jmadin
substrate_attachment,Dendrogyra.cylindrus,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.alcocki,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.alternata,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.arbuscula,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.boschmai,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.californica,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.carleenae,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.cladonia,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.cornigera,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.cribrosa,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.dilatata,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.florulenta,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.ijimai,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.indica,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.johnsoni,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.minuscula,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.oldroydae,attached,cat,,jmadin
substrate_attachment,Dendrophyllia.ramea,attached,cat,,jmadin
substrate_attachment,Desmophyllum.dianthus,attached,cat,,jmadin
substrate_attachment,Desmophyllum.striatum,attached,cat,,jmadin
substrate_attachment,Dichocoenia.stokesi,attached,cat,,jmadin
substrate_attachment,Dichopsammia.granulosa,attached,cat,,jmadin
substrate_attachment,Diploastrea.heliopora,attached,cat,,jmadin
substrate_attachment,Diploria.clivosa,attached,cat,,jmadin
substrate_attachment,Diploria.labyrinthiformis,attached,cat,,jmadin
substrate_attachment,Diploria.strigosa,attached,cat,,jmadin
substrate_attachment,Duncanopsammia.axifuga,attached,cat,,jmadin
substrate_attachment,Echinomorpha.nishihirai,attached,cat,,jmadin
substrate_attachment,Echinophyllia.aspera,attached,cat,,jmadin
substrate_attachment,Echinophyllia.costata,attached,cat,,jmadin
substrate_attachment,Echinophyllia.echinata,attached,cat,,jmadin
substrate_attachment,Echinophyllia.echinoporoides,attached,cat,,jmadin
substrate_attachment,Echinophyllia.orpheensis,attached,cat,,jmadin
substrate_attachment,Echinophyllia.patula,attached,cat,,jmadin
substrate_attachment,Echinophyllia.pectinata,attached,cat,,jmadin
substrate_attachment,Echinophyllia.taylorae,attached,cat,,jmadin
substrate_attachment,Echinopora.ashmorensis,attached,cat,,jmadin
substrate_attachment,Echinopora.forskaliana,attached,cat,,jmadin
substrate_attachment,Echinopora.fruticulosa,attached,cat,,jmadin
substrate_attachment,Echinopora.gemmacea,attached,cat,,jmadin
substrate_attachment,Echinopora.grandicula,attached,cat,,jmadin
substrate_attachment,Echinopora.hirsutissima,attached,cat,,jmadin
substrate_attachment,Echinopora.horrida,attached,cat,,jmadin
substrate_attachment,Echinopora.irregularis,attached,cat,,jmadin
substrate_attachment,Echinopora.lamellosa,attached,cat,,jmadin
substrate_attachment,Echinopora.mammiformis,attached,cat,,jmadin
substrate_attachment,Echinopora.pacificus,attached,cat,,jmadin
substrate_attachment,Echinopora.robusta,attached,cat,,jmadin
substrate_attachment,Echinopora.taylorae,attached,cat,,jmadin
substrate_attachment,Echinopora.tiranensis,attached,cat,,jmadin
substrate_attachment,Eguchipsammia.cornucopia,unattached,cat,,jmadin
substrate_attachment,Eguchipsammia.fistula,unattached,cat,,jmadin
substrate_attachment,Eguchipsammia.gaditana,unattached,cat,,jmadin
substrate_attachment,Eguchipsammia.japonica,unattached,cat,,jmadin
substrate_attachment,Eguchipsammia.serpentina,unattached,cat,,jmadin
substrate_attachment,Eguchipsammia.wellsi,unattached,cat,,jmadin
substrate_attachment,Endopachys.bulbosa,unattached,cat,,jmadin
substrate_attachment,Endopachys.grayi,unattached,cat,,jmadin
substrate_attachment,Endopsammia.philippensis,attached,cat,,jmadin
substrate_attachment,Endopsammia.pourtalesi,attached,cat,,jmadin
substrate_attachment,Endopsammia.regularis,attached,cat,,jmadin
substrate_attachment,Enigmopora.darveliensis,attached,cat,,jmadin
substrate_attachment,Ericiocyathus.echinatus,unattached,cat,,jmadin
substrate_attachment,Erythrastrea.flabellata,attached,cat,,jmadin
substrate_attachment,Euphyllia.ancora,attached,cat,,jmadin
substrate_attachment,Euphyllia.cristata,attached,cat,,jmadin
substrate_attachment,Euphyllia.divisa,attached,cat,,jmadin
substrate_attachment,Euphyllia.glabrescens,attached,cat,,jmadin
substrate_attachment,Euphyllia.paradivisa,attached,cat,,jmadin
substrate_attachment,Euphyllia.paraglabrescens,attached,cat,,jmadin
substrate_attachment,Euphyllia.yaeyamaensis,attached,cat,,jmadin
substrate_attachment,Eusmilia.fastigiata,attached,cat,,jmadin
substrate_attachment,Favia.albidus,attached,cat,,jmadin
substrate_attachment,Favia.danae,attached,cat,,jmadin
substrate_attachment,Favia.favus,attached,cat,,jmadin
substrate_attachment,Favia.fragum,attached,cat,,jmadin
substrate_attachment,Favia.gravida,attached,cat,,jmadin
substrate_attachment,Favia.helianthoides,attached,cat,,jmadin
substrate_attachment,Favia.lacuna,attached,cat,,jmadin
substrate_attachment,Favia.laxa,attached,cat,,jmadin
substrate_attachment,Favia.leptophylla,attached,cat,,jmadin
substrate_attachment,Favia.lizardensis,attached,cat,,jmadin
substrate_attachment,Favia.maritima,attached,cat,,jmadin
substrate_attachment,Favia.marshae,attached,cat,,jmadin
substrate_attachment,Favia.matthaii,attached,cat,,jmadin
substrate_attachment,Favia.maxima,attached,cat,,jmadin
substrate_attachment,Favia.pallida,attached,cat,,jmadin
substrate_attachment,Favia.rosaria,attached,cat,,jmadin
substrate_attachment,Favia.rotumana,attached,cat,,jmadin
substrate_attachment,Favia.rotundata,attached,cat,,jmadin
substrate_attachment,Favia.speciosa,attached,cat,,jmadin
substrate_attachment,Favia.stelligera,attached,cat,,jmadin
substrate_attachment,Favia.truncatus,attached,cat,,jmadin
substrate_attachment,Favia.veroni,attached,cat,,jmadin
substrate_attachment,Favia.vietnamensis,attached,cat,,jmadin
substrate_attachment,Favia.wisseli,attached,cat,,jmadin
substrate_attachment,Favites.abdita,attached,cat,,jmadin
substrate_attachment,Favites.acuticollis,attached,cat,,jmadin
substrate_attachment,Favites.bestae,attached,cat,,jmadin
substrate_attachment,Favites.chinensis,attached,cat,,jmadin
substrate_attachment,Favites.complanata,attached,cat,,jmadin
substrate_attachment,Favites.flexuosa,attached,cat,,jmadin
substrate_attachment,Favites.halicora,attached,cat,,jmadin
substrate_attachment,Favites.micropentagona,attached,cat,,jmadin
substrate_attachment,Favites.paraflexuosa,attached,cat,,jmadin
substrate_attachment,Favites.pentagona,attached,cat,,jmadin
substrate_attachment,Favites.russelli,attached,cat,,jmadin
substrate_attachment,Favites.spinosa,attached,cat,,jmadin
substrate_attachment,Favites.stylifera,attached,cat,,jmadin
substrate_attachment,Favites.vasta,attached,cat,,jmadin
substrate_attachment,Flabellum.alabastrum,both,cat,,jmadin
substrate_attachment,Flabellum.angulare,both,cat,,jmadin
substrate_attachment,Flabellum.angustum,both,cat,,jmadin
substrate_attachment,Flabellum.aotearoa,both,cat,,jmadin
substrate_attachment,Flabellum.apertumapertum,both,cat,,jmadin
substrate_attachment,Flabellum.apertumborealis,both,cat,,jmadin
substrate_attachment,Flabellum.areum,both,cat,,jmadin
substrate_attachment,Flabellum.atlanticum,both,cat,,jmadin
substrate_attachment,Flabellum.australe,both,cat,,jmadin
substrate_attachment,Flabellum.campanulatum,both,cat,,jmadin
substrate_attachment,Flabellum.chunii,both,cat,,jmadin
substrate_attachment,Flabellum.conuis,both,cat,,jmadin
substrate_attachment,Flabellum.curvatum,both,cat,,jmadin
substrate_attachment,Flabellum.daphnense,both,cat,,jmadin
substrate_attachment,Flabellum.deludens,both,cat,,jmadin
substrate_attachment,Flabellum.flexuosum,both,cat,,jmadin
substrate_attachment,Flabellum.floridanum,both,cat,,jmadin
substrate_attachment,Flabellum.folkesoni,both,cat,,jmadin
substrate_attachment,Flabellum.gardineri,both,cat,,jmadin
substrate_attachment,Flabellum.hoffmeisteri,both,cat,,jmadin
substrate_attachment,Flabellum.impensum,both,cat,,jmadin
substrate_attachment,Flabellum.japonicum,both,cat,,jmadin
substrate_attachment,Flabellum.knoxi,both,cat,,jmadin
substrate_attachment,Flabellum.lamellulosum,both,cat,,jmadin
substrate_attachment,Flabellum.lowekeyesi,both,cat,,jmadin
substrate_attachment,Flabellum.macandrewi,both,cat,,jmadin
substrate_attachment,Flabellum.magnificum,both,cat,,jmadin
substrate_attachment,Flabellum.marcus,both,cat,,jmadin
substrate_attachment,Flabellum.marenzelleri,both,cat,,jmadin
substrate_attachment,Flabellum.messum,both,cat,,jmadin
substrate_attachment,Flabellum.moseleyi,both,cat,,jmadin
substrate_attachment,Flabellum.ongulense,both,cat,,jmadin
substrate_attachment,Flabellum.patens,both,cat,,jmadin
substrate_attachment,Flabellum.politum,both,cat,,jmadin
substrate_attachment,Flabellum.sexcostatum,both,cat,,jmadin
substrate_attachment,Flabellum.sibogae,both,cat,,jmadin
substrate_attachment,Flabellum.thouarsii,both,cat,,jmadin
substrate_attachment,Flabellum.transversaleconicum,both,cat,,jmadin
substrate_attachment,Flabellum.transversaletransversale,both,cat,,jmadin
substrate_attachment,Flabellum.transversaletriangulare,both,cat,,jmadin
substrate_attachment,Flabellum.tuthilli,both,cat,,jmadin
substrate_attachment,Flabellum.vaughani,both,cat,,jmadin
substrate_attachment,Fungia.concinna,unattached,cat,,jmadin
substrate_attachment,Fungia.corona,unattached,cat,,jmadin
substrate_attachment,Cycloseris.costulata,unattached,cat,,jmadin
substrate_attachment,Cycloseris.curvata,unattached,cat,,jmadin
substrate_attachment,Cycloseris.cyclolites,unattached,cat,,jmadin
substrate_attachment,Fungia.danai,unattached,cat,,jmadin
substrate_attachment,Diaseris.distorta,unattached,cat,,jmadin
substrate_attachment,Diaseris.fragilis,unattached,cat,,jmadin
substrate_attachment,Fungia.fralinae,unattached,cat,,jmadin
substrate_attachment,Fungia.fungites,unattached,cat,,jmadin
substrate_attachment,Fungia.granulosa,unattached,cat,,jmadin
substrate_attachment,Cycloseris.hexagonalis,unattached,cat,,jmadin
substrate_attachment,Fungia.horrida,unattached,cat,,jmadin
substrate_attachment,Fungia.klunzingeri,unattached,cat,,jmadin
substrate_attachment,Fungia.moluccensis,attached,cat,,jmadin
substrate_attachment,Fungia.paumotensis,unattached,cat,,jmadin
substrate_attachment,Fungia.puishani,unattached,cat,,jmadin
substrate_attachment,Fungia.repanda,unattached,cat,,jmadin
substrate_attachment,Fungia.scabra,unattached,cat,,jmadin
substrate_attachment,Fungia.scruposa,unattached,cat,,jmadin
substrate_attachment,Fungia.scutaria,unattached,cat,,jmadin
substrate_attachment,Fungia.seychellensis,unattached,cat,,jmadin
substrate_attachment,Cycloseris.sinensis,unattached,cat,,jmadin
substrate_attachment,Cycloseris.somervillei,unattached,cat,,jmadin
substrate_attachment,Fungia.spinifer,unattached,cat,,jmadin
substrate_attachment,Fungia.taiwanensis,unattached,cat,,jmadin
substrate_attachment,Cycloseris.tenuis,unattached,cat,,jmadin
substrate_attachment,Cycloseris.vaughani,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.crispus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.dennanti,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.fissidiscus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.fissilis,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.fragilis,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.granulosus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.hydra,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.marenzelleri,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.margaretae,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.multicarinatus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.paliferus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.pliciseptus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.pseudostephanus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.pusilluspacificus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.pusilluspusillus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.sandoi,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.sibogae,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.stephanus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.symmetricus,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.turbinolioides,unattached,cat,,jmadin
substrate_attachment,Fungiacyathus.variegatus,unattached,cat,,jmadin
substrate_attachment,Galaxea.acrhelia,attached,cat,,jmadin
